State,Politics,Consumer,units,Month,Cost,PercentWind,PercentSolar
Maryland,Blue,industrial,cents per kilowatthour,Apr,9.58,0.016086575,0.029833285
Maryland,Blue,industrial,cents per kilowatthour,May,9.63,0.010223642,0.035463259
Maryland,Blue,industrial,cents per kilowatthour,Jun,9.58,0.011520737,0.042132982
Maryland,Blue,industrial,cents per kilowatthour,Jul,11.03,0.007203842,0.031750267
Maryland,Blue,industrial,cents per kilowatthour,Aug,10.05,0.006648534,0.035055908
Maryland,Blue,industrial,cents per kilowatthour,Sep,10.46,0.015304218,0.035087719
Maryland,Blue,industrial,cents per kilowatthour,Oct,9.95,0.012291207,0.030255279
Maryland,Blue,industrial,cents per kilowatthour,Nov,10.25,0.029991431,0.027420737
Maryland,Blue,industrial,cents per kilowatthour,Dec,10.72,0.018392371,0.01873297
Maryland,Blue,residential,cents per kilowatthour,Jan,17.49,0.021956732,0.015175977
Maryland,Blue,residential,cents per kilowatthour,Feb,17.6,0.024857587,0.035732781
Maryland,Blue,residential,cents per kilowatthour,Mar,18.09,0.025934401,0.033943555
Maryland,Blue,residential,cents per kilowatthour,Apr,17.85,0.016086575,0.029833285
Maryland,Blue,residential,cents per kilowatthour,May,17.63,0.010223642,0.035463259
Maryland,Blue,residential,cents per kilowatthour,Jun,17.41,0.011520737,0.042132982
Maryland,Blue,residential,cents per kilowatthour,Jul,17.25,0.007203842,0.031750267
Maryland,Blue,residential,cents per kilowatthour,Aug,17.85,0.006648534,0.035055908
Maryland,Blue,residential,cents per kilowatthour,Sep,18.39,0.015304218,0.035087719
Maryland,Blue,residential,cents per kilowatthour,Oct,19.22,0.012291207,0.030255279
Maryland,Blue,residential,cents per kilowatthour,Nov,18.43,0.029991431,0.027420737
Maryland,Blue,residential,cents per kilowatthour,Dec,18.15,0.018392371,0.01873297
Massachusetts,Blue,all sectors,cents per kilowatthour,Jan,23.94,0.006506507,0.054554555
Massachusetts,Blue,all sectors,cents per kilowatthour,Feb,24.28,0.006008011,0.097463284
Massachusetts,Blue,all sectors,cents per kilowatthour,Mar,23.93,0.010173549,0.10951526
Massachusetts,Blue,all sectors,cents per kilowatthour,Apr,23.26,0.011599006,0.174813587
Massachusetts,Blue,all sectors,cents per kilowatthour,May,23.3,0.01056338,0.209507042
Massachusetts,Blue,all sectors,cents per kilowatthour,Jun,23.2,0.008879781,0.170081967
Massachusetts,Blue,all sectors,cents per kilowatthour,Jul,24.17,0.003603604,0.105855856
Massachusetts,Blue,all sectors,cents per kilowatthour,Aug,24.29,0.005199307,0.135759676
Massachusetts,Blue,all sectors,cents per kilowatthour,Sep,23.8,0.007627119,0.166101695
Massachusetts,Blue,all sectors,cents per kilowatthour,Oct,23.66,0.010460251,0.131799163
Massachusetts,Blue,all sectors,cents per kilowatthour,Nov,24.18,0.012262416,0.07786634
Massachusetts,Blue,all sectors,cents per kilowatthour,Dec,25.58,0.009765625,0.075520833
Massachusetts,Blue,commercial,cents per kilowatthour,Jan,21.27,0.006506507,0.054554555
Massachusetts,Blue,commercial,cents per kilowatthour,Feb,21.35,0.006008011,0.097463284
Massachusetts,Blue,commercial,cents per kilowatthour,Mar,20.65,0.010173549,0.10951526
Massachusetts,Blue,commercial,cents per kilowatthour,Apr,19.73,0.011599006,0.174813587
Massachusetts,Blue,commercial,cents per kilowatthour,May,20.72,0.01056338,0.209507042
Massachusetts,Blue,commercial,cents per kilowatthour,Jun,20.86,0.008879781,0.170081967
Massachusetts,Blue,commercial,cents per kilowatthour,Jul,21.04,0.003603604,0.105855856
Massachusetts,Blue,commercial,cents per kilowatthour,Aug,20.99,0.005199307,0.135759676
Massachusetts,Blue,commercial,cents per kilowatthour,Sep,20.69,0.007627119,0.166101695
Massachusetts,Blue,commercial,cents per kilowatthour,Oct,20.6,0.010460251,0.131799163
Massachusetts,Blue,commercial,cents per kilowatthour,Nov,20.94,0.012262416,0.07786634
Massachusetts,Blue,commercial,cents per kilowatthour,Dec,22.46,0.009765625,0.075520833
Massachusetts,Blue,industrial,cents per kilowatthour,Jan,18.81,0.006506507,0.054554555
Massachusetts,Blue,industrial,cents per kilowatthour,Feb,18.33,0.006008011,0.097463284
Massachusetts,Blue,industrial,cents per kilowatthour,Mar,17.86,0.010173549,0.10951526
Massachusetts,Blue,industrial,cents per kilowatthour,Apr,17.85,0.011599006,0.174813587
Massachusetts,Blue,industrial,cents per kilowatthour,May,17.5,0.01056338,0.209507042
Massachusetts,Blue,industrial,cents per kilowatthour,Jun,16.28,0.008879781,0.170081967
Massachusetts,Blue,industrial,cents per kilowatthour,Jul,18.21,0.003603604,0.105855856
Massachusetts,Blue,industrial,cents per kilowatthour,Aug,18.18,0.005199307,0.135759676
Massachusetts,Blue,industrial,cents per kilowatthour,Sep,18.25,0.007627119,0.166101695
Massachusetts,Blue,industrial,cents per kilowatthour,Oct,18.97,0.010460251,0.131799163
Massachusetts,Blue,industrial,cents per kilowatthour,Nov,18.23,0.012262416,0.07786634
Massachusetts,Blue,industrial,cents per kilowatthour,Dec,19.02,0.009765625,0.075520833
Massachusetts,Blue,residential,cents per kilowatthour,Jan,28.43,0.006506507,0.054554555
Massachusetts,Blue,residential,cents per kilowatthour,Feb,29.29,0.006008011,0.097463284
Massachusetts,Blue,residential,cents per kilowatthour,Mar,29.67,0.010173549,0.10951526
Massachusetts,Blue,residential,cents per kilowatthour,Apr,29.53,0.011599006,0.174813587
Massachusetts,Blue,residential,cents per kilowatthour,May,28.72,0.01056338,0.209507042
Massachusetts,Blue,residential,cents per kilowatthour,Jun,28.19,0.008879781,0.170081967
Massachusetts,Blue,residential,cents per kilowatthour,Jul,28.84,0.003603604,0.105855856
Massachusetts,Blue,residential,cents per kilowatthour,Aug,29.51,0.005199307,0.135759676
Massachusetts,Blue,residential,cents per kilowatthour,Sep,29.26,0.007627119,0.166101695
Massachusetts,Blue,residential,cents per kilowatthour,Oct,29.31,0.010460251,0.131799163
Massachusetts,Blue,residential,cents per kilowatthour,Nov,30.36,0.012262416,0.07786634
Massachusetts,Blue,residential,cents per kilowatthour,Dec,31.22,0.009765625,0.075520833
Michigan,Red,all sectors,cents per kilowatthour,Jan,14.02,0.08033787,0.005255748
Michigan,Red,all sectors,cents per kilowatthour,Feb,13.74,0.089112051,0.012579281
Michigan,Red,all sectors,cents per kilowatthour,Mar,13.71,0.127806361,0.016019645
Michigan,Red,all sectors,cents per kilowatthour,Apr,13.89,0.136308218,0.021458181
Michigan,Red,all sectors,cents per kilowatthour,May,14.31,0.07357004,0.022715645
Michigan,Red,all sectors,cents per kilowatthour,Jun,14.89,0.072889306,0.020919325
Michigan,Red,all sectors,cents per kilowatthour,Jul,14.92,0.031437966,0.018606143
Michigan,Red,all sectors,cents per kilowatthour,Aug,14.52,0.0374488,0.018473627
Michigan,Red,all sectors,cents per kilowatthour,Sep,14.34,0.051699783,0.017798286
Michigan,Red,all sectors,cents per kilowatthour,Oct,13.74,0.097151577,0.017700916
Michigan,Red,all sectors,cents per kilowatthour,Nov,13.53,0.10053509,0.009466969
Michigan,Red,all sectors,cents per kilowatthour,Dec,13.9,0.096395641,0.006892056
Michigan,Red,commercial,cents per kilowatthour,Jan,13.74,0.08033787,0.005255748
Michigan,Red,commercial,cents per kilowatthour,Feb,13.77,0.089112051,0.012579281
Michigan,Red,commercial,cents per kilowatthour,Mar,13.85,0.127806361,0.016019645
Michigan,Red,commercial,cents per kilowatthour,Apr,14.21,0.136308218,0.021458181
Michigan,Red,commercial,cents per kilowatthour,May,14.48,0.07357004,0.022715645
Michigan,Red,commercial,cents per kilowatthour,Jun,14.61,0.072889306,0.020919325
Michigan,Red,commercial,cents per kilowatthour,Jul,14.41,0.031437966,0.018606143
Michigan,Red,commercial,cents per kilowatthour,Aug,13.96,0.0374488,0.018473627
Michigan,Red,commercial,cents per kilowatthour,Sep,13.94,0.051699783,0.017798286
Michigan,Red,commercial,cents per kilowatthour,Oct,13.58,0.097151577,0.017700916
Michigan,Red,commercial,cents per kilowatthour,Nov,13.36,0.10053509,0.009466969
Michigan,Red,commercial,cents per kilowatthour,Dec,13.73,0.096395641,0.006892056
Michigan,Red,industrial,cents per kilowatthour,Jan,8.44,0.08033787,0.005255748
Michigan,Red,industrial,cents per kilowatthour,Feb,7.99,0.089112051,0.012579281
Michigan,Red,industrial,cents per kilowatthour,Mar,8,0.127806361,0.016019645
Michigan,Red,industrial,cents per kilowatthour,Apr,8.21,0.136308218,0.021458181
Michigan,Red,industrial,cents per kilowatthour,May,8.65,0.07357004,0.022715645
Michigan,Red,industrial,cents per kilowatthour,Jun,8.49,0.072889306,0.020919325
Michigan,Red,industrial,cents per kilowatthour,Jul,8.44,0.031437966,0.018606143
Michigan,Red,industrial,cents per kilowatthour,Aug,8.2,0.0374488,0.018473627
Michigan,Red,industrial,cents per kilowatthour,Sep,8.3,0.051699783,0.017798286
Michigan,Red,industrial,cents per kilowatthour,Oct,8.39,0.097151577,0.017700916
Michigan,Red,industrial,cents per kilowatthour,Nov,8.13,0.10053509,0.009466969
Michigan,Red,industrial,cents per kilowatthour,Dec,7.92,0.096395641,0.006892056
Michigan,Red,residential,cents per kilowatthour,Jan,18.49,0.08033787,0.005255748
Michigan,Red,residential,cents per kilowatthour,Feb,18.71,0.089112051,0.012579281
Michigan,Red,residential,cents per kilowatthour,Mar,18.84,0.127806361,0.016019645
Michigan,Red,residential,cents per kilowatthour,Apr,19.37,0.136308218,0.021458181
Michigan,Red,residential,cents per kilowatthour,May,19.56,0.07357004,0.022715645
Michigan,Red,residential,cents per kilowatthour,Jun,19.98,0.072889306,0.020919325
Michigan,Red,residential,cents per kilowatthour,Jul,19.8,0.031437966,0.018606143
Michigan,Red,residential,cents per kilowatthour,Aug,19.77,0.0374488,0.018473627
Michigan,Red,residential,cents per kilowatthour,Sep,20.12,0.051699783,0.017798286
Michigan,Red,residential,cents per kilowatthour,Oct,19.39,0.097151577,0.017700916
Michigan,Red,residential,cents per kilowatthour,Nov,18.83,0.10053509,0.009466969
Michigan,Red,residential,cents per kilowatthour,Dec,18.41,0.096395641,0.006892056
Minnesota,Blue,all sectors,cents per kilowatthour,Jan,11.91,0.242642643,0.020620621
Minnesota,Blue,all sectors,cents per kilowatthour,Feb,11.89,0.303464203,0.033949192
Minnesota,Blue,all sectors,cents per kilowatthour,Mar,11.97,0.334156887,0.038295244
Minnesota,Blue,all sectors,cents per kilowatthour,Apr,12.03,0.354915548,0.044174968
Minnesota,Blue,all sectors,cents per kilowatthour,May,12.36,0.276862228,0.053394858
Minnesota,Blue,all sectors,cents per kilowatthour,Jun,13.18,0.238016186,0.051670471
Minnesota,Blue,all sectors,cents per kilowatthour,Jul,13.38,0.123205105,0.043609289
Minnesota,Blue,all sectors,cents per kilowatthour,Aug,13.17,0.155605131,0.044617959
Minnesota,Blue,all sectors,cents per kilowatthour,Sep,12.91,0.250792214,0.047080127
Minnesota,Blue,all sectors,cents per kilowatthour,Oct,12.23,0.365942977,0.048391316
Minnesota,Blue,all sectors,cents per kilowatthour,Nov,11.69,0.31024735,0.031566549
Minnesota,Blue,all sectors,cents per kilowatthour,Dec,11.42,0.273369675,0.023823945
Minnesota,Blue,commercial,cents per kilowatthour,Jan,11.52,0.242642643,0.020620621
Minnesota,Blue,commercial,cents per kilowatthour,Feb,11.73,0.303464203,0.033949192
Minnesota,Blue,commercial,cents per kilowatthour,Mar,11.85,0.334156887,0.038295244
Minnesota,Blue,commercial,cents per kilowatthour,Apr,11.9,0.354915548,0.044174968
Minnesota,Blue,commercial,cents per kilowatthour,May,12.31,0.276862228,0.053394858
Minnesota,Blue,commercial,cents per kilowatthour,Jun,13.36,0.238016186,0.051670471
Minnesota,Blue,commercial,cents per kilowatthour,Jul,13.25,0.123205105,0.043609289
Minnesota,Blue,commercial,cents per kilowatthour,Aug,13.11,0.155605131,0.044617959
Minnesota,Blue,commercial,cents per kilowatthour,Sep,12.88,0.250792214,0.047080127
Minnesota,Blue,commercial,cents per kilowatthour,Oct,12.07,0.365942977,0.048391316
Minnesota,Blue,commercial,cents per kilowatthour,Nov,11.51,0.31024735,0.031566549
Minnesota,Blue,commercial,cents per kilowatthour,Dec,10.98,0.273369675,0.023823945
Minnesota,Blue,industrial,cents per kilowatthour,Jan,9.16,0.242642643,0.020620621
Minnesota,Blue,industrial,cents per kilowatthour,Feb,8.93,0.303464203,0.033949192
Minnesota,Blue,industrial,cents per kilowatthour,Mar,9,0.334156887,0.038295244
Minnesota,Blue,industrial,cents per kilowatthour,Apr,8.98,0.354915548,0.044174968
Minnesota,Blue,industrial,cents per kilowatthour,May,9.28,0.276862228,0.053394858
Minnesota,Blue,industrial,cents per kilowatthour,Jun,9.51,0.238016186,0.051670471
Minnesota,Blue,industrial,cents per kilowatthour,Jul,9.76,0.123205105,0.043609289
Minnesota,Blue,industrial,cents per kilowatthour,Aug,9.43,0.155605131,0.044617959
Minnesota,Blue,industrial,cents per kilowatthour,Sep,9.36,0.250792214,0.047080127
Minnesota,Blue,industrial,cents per kilowatthour,Oct,9.07,0.365942977,0.048391316
Minnesota,Blue,industrial,cents per kilowatthour,Nov,8.52,0.31024735,0.031566549
Minnesota,Blue,industrial,cents per kilowatthour,Dec,8.57,0.273369675,0.023823945
Minnesota,Blue,residential,cents per kilowatthour,Jan,14.19,0.242642643,0.020620621
Minnesota,Blue,residential,cents per kilowatthour,Feb,14.54,0.303464203,0.033949192
Minnesota,Blue,residential,cents per kilowatthour,Mar,14.85,0.334156887,0.038295244
Minnesota,Blue,residential,cents per kilowatthour,Apr,15.23,0.354915548,0.044174968
Minnesota,Blue,residential,cents per kilowatthour,May,15.84,0.276862228,0.053394858
Minnesota,Blue,residential,cents per kilowatthour,Jun,16.51,0.238016186,0.051670471
Minnesota,Blue,residential,cents per kilowatthour,Jul,16.47,0.123205105,0.043609289
Minnesota,Blue,residential,cents per kilowatthour,Aug,16.46,0.155605131,0.044617959
Minnesota,Blue,residential,cents per kilowatthour,Sep,16.43,0.250792214,0.047080127
Minnesota,Blue,residential,cents per kilowatthour,Oct,15.94,0.365942977,0.048391316
Minnesota,Blue,residential,cents per kilowatthour,Nov,14.99,0.31024735,0.031566549
Minnesota,Blue,residential,cents per kilowatthour,Dec,14.05,0.273369675,0.023823945
Mississippi,Red,all sectors,cents per kilowatthour,Jan,10.45,0,0.00659868
Mississippi,Red,all sectors,cents per kilowatthour,Feb,10.85,0,0.010542169
Mississippi,Red,all sectors,cents per kilowatthour,Mar,10.9,0,0.015451473
Mississippi,Red,all sectors,cents per kilowatthour,Apr,11,0.011754069,0.015370705
Mississippi,Red,all sectors,cents per kilowatthour,May,10.7,0.005988024,0.017503455
Mississippi,Red,all sectors,cents per kilowatthour,Jun,10.99,0.003409428,0.024162467
Mississippi,Red,all sectors,cents per kilowatthour,Jul,10.82,0.002489518,0.024109015
Mississippi,Red,all sectors,cents per kilowatthour,Aug,10.85,0.003425127,0.031922181
Mississippi,Red,all sectors,cents per kilowatthour,Sep,10.85,0.004730658,0.02380589
Mississippi,Red,all sectors,cents per kilowatthour,Oct,10.71,0.006960982,0.03681993
Mississippi,Red,all sectors,cents per kilowatthour,Nov,10.95,0.00999001,0.024375624
Mississippi,Red,all sectors,cents per kilowatthour,Dec,10.87,0.009980739,0.022587988
Mississippi,Red,commercial,cents per kilowatthour,Jan,11.01,0,0.00659868
Mississippi,Red,commercial,cents per kilowatthour,Feb,12.65,0,0.010542169
Mississippi,Red,commercial,cents per kilowatthour,Mar,12.54,0,0.015451473
Mississippi,Red,commercial,cents per kilowatthour,Apr,12.61,0.011754069,0.015370705
Mississippi,Red,commercial,cents per kilowatthour,May,11.99,0.005988024,0.017503455
Mississippi,Red,commercial,cents per kilowatthour,Jun,12.13,0.003409428,0.024162467
Mississippi,Red,commercial,cents per kilowatthour,Jul,11.76,0.002489518,0.024109015
Mississippi,Red,commercial,cents per kilowatthour,Aug,11.83,0.003425127,0.031922181
Mississippi,Red,commercial,cents per kilowatthour,Sep,11.99,0.004730658,0.02380589
Mississippi,Red,commercial,cents per kilowatthour,Oct,12.01,0.006960982,0.03681993
Mississippi,Red,commercial,cents per kilowatthour,Nov,12.56,0.00999001,0.024375624
Mississippi,Red,commercial,cents per kilowatthour,Dec,12.34,0.009980739,0.022587988
Mississippi,Red,industrial,cents per kilowatthour,Jan,6.8,0,0.00659868
Mississippi,Red,industrial,cents per kilowatthour,Feb,6.59,0,0.010542169
Mississippi,Red,industrial,cents per kilowatthour,Mar,6.79,0,0.015451473
Mississippi,Red,industrial,cents per kilowatthour,Apr,6.71,0.011754069,0.015370705
Mississippi,Red,industrial,cents per kilowatthour,May,6.52,0.005988024,0.017503455
Mississippi,Red,industrial,cents per kilowatthour,Jun,6.79,0.003409428,0.024162467
Mississippi,Red,industrial,cents per kilowatthour,Jul,6.82,0.002489518,0.024109015
Mississippi,Red,industrial,cents per kilowatthour,Aug,6.86,0.003425127,0.031922181
Mississippi,Red,industrial,cents per kilowatthour,Sep,6.72,0.004730658,0.02380589
Mississippi,Red,industrial,cents per kilowatthour,Oct,6.59,0.006960982,0.03681993
Mississippi,Red,industrial,cents per kilowatthour,Nov,6.71,0.00999001,0.024375624
Mississippi,Red,industrial,cents per kilowatthour,Dec,6.83,0.009980739,0.022587988
Mississippi,Red,residential,cents per kilowatthour,Jan,12.57,0,0.00659868
Mississippi,Red,residential,cents per kilowatthour,Feb,13.05,0,0.010542169
Mississippi,Red,residential,cents per kilowatthour,Mar,14.06,0,0.015451473
Mississippi,Red,residential,cents per kilowatthour,Apr,14.46,0.011754069,0.015370705
Mississippi,Red,residential,cents per kilowatthour,May,13.69,0.005988024,0.017503455
Mississippi,Red,residential,cents per kilowatthour,Jun,13.23,0.003409428,0.024162467
Mississippi,Red,residential,cents per kilowatthour,Jul,12.84,0.002489518,0.024109015
Mississippi,Red,residential,cents per kilowatthour,Aug,12.82,0.003425127,0.031922181
Mississippi,Red,residential,cents per kilowatthour,Sep,13.06,0.004730658,0.02380589
Mississippi,Red,residential,cents per kilowatthour,Oct,13.59,0.006960982,0.03681993
Mississippi,Red,residential,cents per kilowatthour,Nov,14.07,0.00999001,0.024375624
Mississippi,Red,residential,cents per kilowatthour,Dec,13.44,0.009980739,0.022587988
Missouri,Red,all sectors,cents per kilowatthour,Jan,9.65,0.073126901,0.001105889
Missouri,Red,all sectors,cents per kilowatthour,Feb,9.88,0.166445623,0.00265252
Missouri,Red,all sectors,cents per kilowatthour,Mar,10.46,0.191063174,0.003301783
Missouri,Red,all sectors,cents per kilowatthour,Apr,10.29,0.173884514,0.003718285
Missouri,Red,all sectors,cents per kilowatthour,May,10.22,0.089745967,0.003523085
Missouri,Red,all sectors,cents per kilowatthour,Jun,12.59,0.083033057,0.003133323
Missouri,Red,all sectors,cents per kilowatthour,Jul,12.75,0.047299113,0.002553077
Missouri,Red,all sectors,cents per kilowatthour,Aug,12.84,0.052788845,0.003699488
